T_len,rho,R2_target,phi_f,phi_eta,phi_u,z,rmsfe_base,rmsfe_rs,rel_rmsfe,rmse_pooled_base,rmse_pooled_rs,bias_base,var_base,bias_rs,var_rs,Q_ols,Q_rs_bag,Q_rs_subavg,L_ols,L_rs_bag,L_rs_subavg
500,0.000000,0.100000,0.7,0.3,0.0,40,1.000599,1.013469,1.012862,1.014551,1.027264,0.000030,1.029283,0.000005,1.055265,0.917403,0.919312,0.929678,1.019701,0.999087,1.010352
500,0.000000,0.100000,0.7,0.3,0.0,41,1.000599,1.014442,1.013834,1.014551,1.028257,0.000030,1.029283,0.000006,1.057305,0.917403,0.918939,0.928353,1.019701,1.000909,1.011162
500,0.000000,0.100000,0.7,0.3,0.0,42,1.000599,1.015407,1.014799,1.014551,1.029238,0.000030,1.029283,0.000007,1.059324,0.917403,0.918612,0.927059,1.019701,1.002789,1.012010
500,0.000000,0.100000,0.7,0.3,0.0,43,1.000599,1.016509,1.015900,1.014551,1.030343,0.000030,1.029283,0.000008,1.061599,0.917403,0.918325,0.925782,1.019701,1.004721,1.012880
500,0.000000,0.100000,0.7,0.3,0.0,44,1.000599,1.017560,1.016950,1.014551,1.031408,0.000030,1.029283,0.000009,1.063792,0.917403,0.918077,0.924525,1.019701,1.006705,1.013775
500,0.000000,0.100000,0.7,0.3,0.0,45,1.000599,1.018601,1.017991,1.014551,1.032464,0.000030,1.029283,0.000010,1.065973,0.917403,0.917870,0.923290,1.019701,1.008742,1.014699
500,0.000000,0.100000,0.7,0.3,0.0,46,1.000599,1.019651,1.019040,1.014551,1.033532,0.000030,1.029283,0.000011,1.068177,0.917403,0.917702,0.922078,1.019701,1.010832,1.015653
500,0.000000,0.100000,0.7,0.3,0.0,47,1.000599,1.020769,1.020158,1.014551,1.034663,0.000030,1.029283,0.000012,1.070515,0.917403,0.917571,0.920882,1.019701,1.012973,1.016628
500,0.000000,0.100000,0.7,0.3,0.0,48,1.000599,1.021845,1.021233,1.014551,1.035754,0.000030,1.029283,0.000014,1.072773,0.917403,0.917478,0.919705,1.019701,1.015165,1.017628
500,0.000000,0.100000,0.7,0.3,0.0,49,1.000599,1.022987,1.022374,1.014551,1.036913,0.000030,1.029283,0.000014,1.075174,0.917403,0.917423,0.918547,1.019701,1.017408,1.018654
500,0.000000,0.100000,0.7,0.3,0.0,50,1.000599,1.024150,1.023537,1.014551,1.038092,0.000030,1.029283,0.000016,1.077620,0.917403,0.917403,0.917403,1.019701,1.019701,1.019701
500,0.800000,0.300000,0.3,0.7,0.0,2,1.095696,1.075228,0.981319,1.110261,1.089248,0.000007,1.232672,0.000008,1.186454,0.909636,1.163276,1.234404,1.011068,1.165663,1.236936
500,0.800000,0.300000,0.3,0.7,0.0,3,1.095696,1.056962,0.964649,1.110261,1.070597,0.000007,1.232672,0.000007,1.146170,0.909636,1.117900,1.194854,1.011068,1.122496,1.199767
500,0.800000,0.300000,0.3,0.7,0.0,4,1.095696,1.043319,0.952197,1.110261,1.056624,0.000007,1.232672,0.000007,1.116448,0.909636,1.083729,1.163761,1.011068,1.090427,1.170953
500,0.800000,0.300000,0.3,0.7,0.0,5,1.095696,1.033482,0.943220,1.110261,1.046506,0.000007,1.232672,0.000007,1.095168,0.909636,1.057924,1.138124,1.011068,1.066659,1.147521
500,0.800000,0.300000,0.3,0.7,0.0,6,1.095696,1.026305,0.936669,1.110261,1.039200,0.000007,1.232672,0.000007,1.079930,0.909636,1.038150,1.116548,1.011068,1.048887,1.128096
500,0.800000,0.300000,0.3,0.7,0.0,7,1.095696,1.020815,0.931658,1.110261,1.033565,0.000007,1.232672,0.000007,1.068249,0.909636,1.022699,1.098136,1.011068,1.035419,1.111794
500,0.800000,0.300000,0.3,0.7,0.0,8,1.095696,1.016750,0.927949,1.110261,1.029426,0.000007,1.232672,0.000006,1.059711,0.909636,1.010394,1.082258,1.011068,1.025085,1.097994
500,0.800000,0.300000,0.3,0.7,0.0,9,1.095696,1.013937,0.925381,1.110261,1.026549,0.000007,1.232672,0.000006,1.053797,0.909636,1.000461,1.068527,1.011068,1.017120,1.086320
500,0.800000,0.300000,0.3,0.7,0.0,10,1.095696,1.011678,0.923319,1.110261,1.024242,0.000007,1.232672,0.000006,1.049066,0.909636,0.992205,1.056432,1.011068,1.010831,1.076263
500,0.800000,0.300000,0.3,0.7,0.0,11,1.095696,1.010000,0.921788,1.110261,1.022525,0.000007,1.232672,0.000005,1.045551,0.909636,0.985255,1.045739,1.011068,1.005848,1.067596
500,0.800000,0.300000,0.3,0.7,0.0,12,1.095696,1.008823,0.920714,1.110261,1.021339,0.000007,1.232672,0.000006,1.043127,0.909636,0.979352,1.036335,1.011068,1.001916,1.060212
500,0.800000,0.300000,0.3,0.7,0.0,13,1.095696,1.007964,0.919930,1.110261,1.020451,0.000007,1.232672,0.000005,1.041316,0.909636,0.974179,1.027861,1.011068,0.998716,1.053750
500,0.800000,0.300000,0.3,0.7,0.0,14,1.095696,1.007632,0.919627,1.110261,1.020095,0.000007,1.232672,0.000005,1.040587,0.909636,0.969602,1.020230,1.011068,0.996114,1.048127
500,0.800000,0.300000,0.3,0.7,0.0,15,1.095696,1.007212,0.919244,1.110261,1.019669,0.000007,1.232672,0.000005,1.039720,0.909636,0.965517,1.013346,1.011068,0.994009,1.043248
500,0.800000,0.300000,0.3,0.7,0.0,16,1.095696,1.007159,0.919196,1.110261,1.019605,0.000007,1.232672,0.000005,1.039588,0.909636,0.961800,1.007041,1.011068,0.992273,1.038947
500,0.800000,0.300000,0.3,0.7,0.0,17,1.095696,1.007201,0.919233,1.110261,1.019657,0.000007,1.232672,0.000005,1.039695,0.909636,0.958398,1.001304,1.011068,0.990856,1.035215
500,0.800000,0.300000,0.3,0.7,0.0,18,1.095696,1.007449,0.919460,1.110261,1.019887,0.000007,1.232672,0.000005,1.040165,0.909636,0.955244,0.996013,1.011068,0.989691,1.031929
500,0.800000,0.300000,0.3,0.7,0.0,19,1.095696,1.007681,0.919672,1.110261,1.020131,0.000007,1.232672,0.000005,1.040662,0.909636,0.952301,0.991093,1.011068,0.988738,1.029015
500,0.800000,0.300000,0.3,0.7,0.0,20,1.095696,1.008135,0.920086,1.110261,1.020574,0.000007,1.232672,0.000004,1.041566,0.909636,0.949539,0.986533,1.011068,0.987970,1.026463
500,0.800000,0.300000,0.3,0.7,0.0,21,1.095696,1.008555,0.920470,1.110261,1.021018,0.000007,1.232672,0.000005,1.042474,0.909636,0.946933,0.982280,1.011068,0.987362,1.024219
500,0.800000,0.300000,0.3,0.7,0.0,22,1.095696,1.009088,0.920956,1.110261,1.021564,0.000007,1.232672,0.000004,1.043588,0.909636,0.944469,0.978279,1.011068,0.986900,1.022230
500,0.800000,0.300000,0.3,0.7,0.0,23,1.095696,1.009734,0.921546,1.110261,1.022201,0.000007,1.232672,0.000004,1.044891,0.909636,0.942113,0.974515,1.011068,0.986549,1.020479
500,0.800000,0.300000,0.3,0.7,0.0,24,1.095696,1.010356,0.922113,1.110261,1.022846,0.000007,1.232672,0.000004,1.046210,0.909636,0.939872,0.970967,1.011068,0.986316,1.018948
500,0.800000,0.300000,0.3,0.7,0.0,25,1.095696,1.011082,0.922776,1.110261,1.023560,0.000007,1.232672,0.000004,1.047671,0.909636,0.937726,0.967581,1.011068,0.986184,1.017582
500,0.800000,0.300000,0.3,0.7,0.0,26,1.095696,1.011741,0.923377,1.110261,1.024260,0.000007,1.232672,0.000003,1.049105,0.909636,0.935679,0.964361,1.011068,0.986154,1.016383
500,0.800000,0.300000,0.3,0.7,0.0,27,1.095696,1.012559,0.924123,1.110261,1.025065,0.000007,1.232672,0.000003,1.050755,0.909636,0.933707,0.961289,1.011068,0.986204,1.015337
500,0.800000,0.300000,0.3,0.7,0.0,28,1.095696,1.013468,0.924953,1.110261,1.025990,0.000007,1.232672,0.000003,1.052653,0.909636,0.931820,0.958343,1.011068,0.986344,1.014419
500,0.800000,0.300000,0.3,0.7,0.0,29,1.095696,1.014370,0.925776,1.110261,1.026915,0.000007,1.232672,0.000003,1.054552,0.909636,0.930011,0.955509,1.011068,0.986567,1.013615
500,0.800000,0.300000,0.3,0.7,0.0,30,1.095696,1.015375,0.926694,1.110261,1.027926,0.000007,1.232672,0.000003,1.056629,0.909636,0.928276,0.952776,1.011068,0.986870,1.012916
500,0.800000,0.300000,0.3,0.7,0.0,31,1.095696,1.016423,0.927651,1.110261,1.029011,0.000007,1.232672,0.000002,1.058861,0.909636,0.926616,0.950146,1.011068,0.987254,1.012324
500,0.800000,0.300000,0.3,0.7,0.0,32,1.095696,1.017504,0.928637,1.110261,1.030080,0.000007,1.232672,0.000002,1.061063,0.909636,0.925024,0.947589,1.011068,0.987712,1.011806
500,0.800000,0.300000,0.3,0.7,0.0,33,1.095696,1.018599,0.929636,1.110261,1.031209,0.000007,1.232672,0.000002,1.063390,0.909636,0.923505,0.945109,1.011068,0.988251,1.011369
500,0.800000,0.300000,0.3,0.7,0.0,34,1.095696,1.019674,0.930617,1.110261,1.032277,0.000007,1.232672,0.000001,1.065594,0.909636,0.922051,0.942689,1.011068,0.988861,1.010995
500,0.800000,0.300000,0.3,0.7,0.0,35,1.095696,1.020934,0.931767,1.110261,1.033547,0.000007,1.232672,0.000001,1.068219,0.909636,0.920673,0.940337,1.011068,0.989556,1.010692
500,0.800000,0.300000,0.3,0.7,0.0,36,1.095696,1.022260,0.932977,1.110261,1.034897,0.000007,1.232672,0.000001,1.071011,0.909636,0.919367,0.938045,1.011068,0.990332,1.010451
500,0.800000,0.300000,0.3,0.7,0.0,37,1.095696,1.023634,0.934232,1.110261,1.036275,0.000007,1.232672,0.000000,1.073865,0.909636,0.918133,0.935801,1.011068,0.991189,1.010263
500,0.800000,0.300000,0.3,0.7,0.0,38,1.095696,1.025053,0.935526,1.110261,1.037715,0.000007,1.232672,0.000000,1.076852,0.909636,0.916968,0.933597,1.011068,0.992124,1.010116
500,0.800000,0.300000,0.3,0.7,0.0,39,1.095696,1.026490,0.936838,1.110261,1.039157,0.000007,1.232672,0.000000,1.079847,0.909636,0.915880,0.931443,1.011068,0.993147,1.010022
500,0.800000,0.300000,0.3,0.7,0.0,40,1.095696,1.027991,0.938208,1.110261,1.040683,0.000007,1.232672,0.000000,1.083022,0.909636,0.914871,0.929325,1.011068,0.994260,1.009968
500,0.800000,0.300000,0.3,0.7,0.0,41,1.095696,1.029452,0.939542,1.110261,1.042157,0.000007,1.232672,0.000000,1.086091,0.909636,0.913937,0.927238,1.011068,0.995459,1.009947
500,0.800000,0.300000,0.3,0.7,0.0,42,1.095696,1.031220,0.941155,1.110261,1.043956,0.000007,1.232672,0.000000,1.089843,0.909636,0.913085,0.925185,1.011068,0.996754,1.009963
500,0.800000,0.300000,0.3,0.7,0.0,43,1.095696,1.032967,0.942749,1.110261,1.045698,0.000007,1.232672,0.000000,1.093484,0.909636,0.912320,0.923163,1.011068,0.998150,1.010013
500,0.800000,0.300000,0.3,0.7,0.0,44,1.095696,1.034828,0.944448,1.110261,1.047580,0.000007,1.232672,0.000000,1.097423,0.909636,0.911640,0.921164,1.011068,0.999645,1.010089
500,0.800000,0.300000,0.3,0.7,0.0,45,1.095696,1.036607,0.946071,1.110261,1.049378,0.000007,1.232672,0.000001,1.101193,0.909636,0.911051,0.919193,1.011068,1.001248,1.010196
500,0.800000,0.300000,0.3,0.7,0.0,46,1.095696,1.038640,0.947927,1.110261,1.051432,0.000007,1.232672,0.000001,1.105508,0.909636,0.910559,0.917245,1.011068,1.002963,1.010328
500,0.800000,0.300000,0.3,0.7,0.0,47,1.095696,1.040639,0.949751,1.110261,1.053450,0.000007,1.232672,0.000002,1.109754,0.909636,0.910166,0.915317,1.011068,1.004796,1.010483
500,0.800000,0.300000,0.3,0.7,0.0,48,1.095696,1.042768,0.951694,1.110261,1.055604,0.000007,1.232672,0.000003,1.114296,0.909636,0.909877,0.913409,1.011068,1.006753,1.010661
500,0.800000,0.300000,0.3,0.7,0.0,49,1.095696,1.045046,0.953773,1.110261,1.057894,0.000007,1.232672,0.000004,1.119135,0.909636,0.909699,0.911514,1.011068,1.008841,1.010855
500,0.800000,0.300000,0.3,0.7,0.0,50,1.095696,1.047400,0.955922,1.110261,1.060271,0.000007,1.232672,0.000005,1.124169,0.909636,0.909636,0.909636,1.011068,1.011068,1.011068
500,0.800000,0.300000,0.7,0.3,0.0,2,1.031588,1.021278,0.990005,1.044519,1.034115,0.000305,1.090714,0.000277,1.069117,0.907702,1.077018,1.130161,1.008919,1.079228,1.132480
500,0.800000,0.300000,0.7,0.3,0.0,3,1.031588,1.012473,0.981471,1.044519,1.025242,0.000305,1.090714,0.000255,1.050865,0.907702,1.054690,1.103397,1.008919,1.059026,1.107933
500,0.800000,0.300000,0.7,0.3,0.0,4,1.031588,1.005956,0.975153,1.044519,1.018699,0.000305,1.090714,0.000231,1.037518,0.907702,1.036987,1.084376,1.008919,1.043396,1.091078
500,0.800000,0.300000,0.7,0.3,0.0,5,1.031588,1.001181,0.970524,1.044519,1.013914,0.000305,1.090714,0.000209,1.027812,0.907702,1.022841,1.069253,1.008919,1.031287,1.078082
500,0.800000,0.300000,0.7,0.3,0.0,6,1.031588,0.997687,0.967137,1.044519,1.010441,0.000305,1.090714,0.000192,1.020799,0.907702,1.011496,1.056772,1.008919,1.021957,1.067702
500,0.800000,0.300000,0.7,0.3,0.0,7,1.031588,0.994985,0.964518,1.044519,1.007744,0.000305,1.090714,0.000173,1.015374,0.907702,1.002153,1.046086,1.008919,1.014617,1.059096
500,0.800000,0.300000,0.7,0.3,0.0,8,1.031588,0.993301,0.962886,1.044519,1.006087,0.000305,1.090714,0.000168,1.012043,0.907702,0.994363,1.036859,1.008919,1.008821,1.051935
500,0.800000,0.300000,0.7,0.3,0.0,9,1.031588,0.991781,0.961412,1.044519,1.004558,0.000305,1.090714,0.000155,1.008983,0.907702,0.987695,1.028680,1.008919,1.004142,1.045809
500,0.800000,0.300000,0.7,0.3,0.0,10,1.031588,0.990926,0.960583,1.044519,1.003748,0.000305,1.090714,0.000146,1.007365,0.907702,0.981896,1.021387,1.008919,1.000328,1.040560
500,0.800000,0.300000,0.7,0.3,0.0,11,1.031588,0.990574,0.960242,1.044519,1.003385,0.000305,1.090714,0.000137,1.006644,0.907702,0.976807,1.014875,1.008919,0.997223,1.036087
500,0.800000,0.300000,0.7,0.3,0.0,12,1.031588,0.990127,0.959808,1.044519,1.002973,0.000305,1.090714,0.000129,1.005825,0.907702,0.972228,1.008933,1.008919,0.994628,1.032178
500,0.800000,0.300000,0.7,0.3,0.0,13,1.031588,0.990030,0.959714,1.044519,1.002891,0.000305,1.090714,0.000123,1.005667,0.907702,0.968083,1.003516,1.008919,0.992466,1.028792
500,0.800000,0.300000,0.7,0.3,0.0,14,1.031588,0.990126,0.959807,1.044519,1.002998,0.000305,1.090714,0.000116,1.005889,0.907702,0.964278,0.998537,1.008919,0.990644,1.025841
500,0.800000,0.300000,0.7,0.3,0.0,15,1.031588,0.990170,0.959850,1.044519,1.003056,0.000305,1.090714,0.000110,1.006012,0.907702,0.960747,0.993929,1.008919,0.989098,1.023259
500,0.800000,0.300000,0.7,0.3,0.0,16,1.031588,0.990578,0.960245,1.044519,1.003459,0.000305,1.090714,0.000106,1.006824,0.907702,0.957456,0.989640,1.008919,0.987791,1.020995
500,0.800000,0.300000,0.7,0.3,0.0,17,1.031588,0.990773,0.960434,1.044519,1.003674,0.000305,1.090714,0.000100,1.007262,0.907702,0.954367,0.985632,1.008919,0.986689,1.019013
500,0.800000,0.300000,0.7,0.3,0.0,18,1.031588,0.991461,0.961102,1.044519,1.004365,0.000305,1.090714,0.000095,1.008653,0.907702,0.951445,0.981851,1.008919,0.985755,1.017257
500,0.800000,0.300000,0.7,0.3,0.0,19,1.031588,0.991719,0.961352,1.044519,1.004638,0.000305,1.090714,0.000092,1.009206,0.907702,0.948662,0.978286,1.008919,0.984961,1.015718
500,0.800000,0.300000,0.7,0.3,0.0,20,1.031588,0.992405,0.962016,1.044519,1.005310,0.000305,1.090714,0.000088,1.010561,0.907702,0.946014,0.974888,1.008919,0.984304,1.014346
500,0.800000,0.300000,0.7,0.3,0.0,21,1.031588,0.992866,0.962463,1.044519,1.005786,0.000305,1.090714,0.000083,1.011523,0.907702,0.943498,0.971661,1.008919,0.983782,1.013147
500,0.800000,0.300000,0.7,0.3,0.0,22,1.031588,0.993600,0.963175,1.044519,1.006531,0.000305,1.090714,0.000081,1.013023,0.907702,0.941079,0.968570,1.008919,0.983358,1.012084
500,0.800000,0.300000,0.7,0.3,0.0,23,1.031588,0.994296,0.963850,1.044519,1.007248,0.000305,1.090714,0.000075,1.014474,0.907702,0.938769,0.965617,1.008919,0.983047,1.011162
500,0.800000,0.300000,0.7,0.3,0.0,24,1.031588,0.994948,0.964482,1.044519,1.007890,0.000305,1.090714,0.000072,1.015771,0.907702,0.936558,0.962770,1.008919,0.982839,1.010347
500,0.800000,0.300000,0.7,0.3,0.0,25,1.031588,0.995631,0.965144,1.044519,1.008571,0.000305,1.090714,0.000071,1.017146,0.907702,0.934431,0.960015,1.008919,0.982719,1.009624
500,0.800000,0.300000,0.7,0.3,0.0,26,1.031588,0.996474,0.965961,1.044519,1.009427,0.000305,1.090714,0.000068,1.018875,0.907702,0.932392,0.957355,1.008919,0.982690,1.009000
500,0.800000,0.300000,0.7,0.3,0.0,27,1.031588,0.997332,0.966793,1.044519,1.010283,0.000305,1.090714,0.000064,1.020608,0.907702,0.930448,0.954782,1.008919,0.982762,1.008464
500,0.800000,0.300000,0.7,0.3,0.0,28,1.031588,0.998195,0.967630,1.044519,1.011151,0.000305,1.090714,0.000061,1.022364,0.907702,0.928574,0.952275,1.008919,0.982908,1.007996
500,0.800000,0.300000,0.7,0.3,0.0,29,1.031588,0.999068,0.968476,1.044519,1.012037,0.000305,1.090714,0.000058,1.024162,0.907702,0.926794,0.949846,1.008919,0.983155,1.007609
500,0.800000,0.300000,0.7,0.3,0.0,30,1.031588,1.000075,0.969452,1.044519,1.013049,0.000305,1.090714,0.000055,1.026213,0.907702,0.925083,0.947462,1.008919,0.983475,1.007267
500,0.800000,0.300000,0.7,0.3,0.0,31,1.031588,1.000908,0.970259,1.044519,1.013886,0.000305,1.090714,0.000054,1.027911,0.907702,0.923457,0.945149,1.008919,0.983888,1.007000
500,0.800000,0.300000,0.7,0.3,0.0,32,1.031588,1.001974,0.971292,1.044519,1.014950,0.000305,1.090714,0.000051,1.030072,0.907702,0.921904,0.942878,1.008919,0.984381,1.006777
500,0.800000,0.300000,0.7,0.3,0.0,33,1.031588,1.002986,0.972274,1.044519,1.015979,0.000305,1.090714,0.000050,1.032163,0.907702,0.920431,0.940655,1.008919,0.984961,1.006603
500,0.800000,0.300000,0.7,0.3,0.0,34,1.031588,1.004039,0.973294,1.044519,1.017032,0.000305,1.090714,0.000048,1.034306,0.907702,0.919035,0.938477,1.008919,0.985627,1.006478
500,0.800000,0.300000,0.7,0.3,0.0,35,1.031588,1.005137,0.974359,1.044519,1.018136,0.000305,1.090714,0.000044,1.036557,0.907702,0.917718,0.936340,1.008919,0.986381,1.006396
500,0.800000,0.300000,0.7,0.3,0.0,36,1.031588,1.006230,0.975419,1.044519,1.019248,0.000305,1.090714,0.000041,1.038826,0.907702,0.916477,0.934241,1.008919,0.987219,1.006354
500,0.800000,0.300000,0.7,0.3,0.0,37,1.031588,1.007403,0.976556,1.044519,1.020424,0.000305,1.090714,0.000040,1.041226,0.907702,0.915313,0.932174,1.008919,0.988144,1.006348
500,0.800000,0.300000,0.7,0.3,0.0,38,1.031588,1.008626,0.977741,1.044519,1.021652,0.000305,1.090714,0.000038,1.043734,0.907702,0.914227,0.930142,1.008919,0.989159,1.006378
500,0.800000,0.300000,0.7,0.3,0.0,39,1.031588,1.009803,0.978882,1.044519,1.022842,0.000305,1.090714,0.000036,1.046170,0.907702,0.913224,0.928143,1.008919,0.990267,1.006445
500,0.800000,0.300000,0.7,0.3,0.0,40,1.031588,1.011164,0.980201,1.044519,1.024212,0.000305,1.090714,0.000034,1.048975,0.907702,0.912295,0.926167,1.008919,0.991461,1.006536
500,0.800000,0.300000,0.7,0.3,0.0,41,1.031588,1.012641,0.981633,1.044519,1.025686,0.000305,1.090714,0.000033,1.051999,0.907702,0.911450,0.924221,1.008919,0.992751,1.006662
500,0.800000,0.300000,0.7,0.3,0.0,42,1.031588,1.013912,0.982865,1.044519,1.026975,0.000305,1.090714,0.000031,1.054647,0.907702,0.910685,0.922298,1.008919,0.994135,1.006812
500,0.800000,0.300000,0.7,0.3,0.0,43,1.031588,1.015382,0.984290,1.044519,1.028454,0.000305,1.090714,0.000030,1.057688,0.907702,0.910004,0.920399,1.008919,0.995616,1.006990
500,0.800000,0.300000,0.7,0.3,0.0,44,1.031588,1.016854,0.985717,1.044519,1.029936,0.000305,1.090714,0.000028,1.060740,0.907702,0.909408,0.918524,1.008919,0.997198,1.007195
500,0.800000,0.300000,0.7,0.3,0.0,45,1.031588,1.018360,0.987177,1.044519,1.031451,0.000305,1.090714,0.000027,1.063864,0.907702,0.908898,0.916675,1.008919,0.998882,1.007429
500,0.800000,0.300000,0.7,0.3,0.0,46,1.031588,1.019911,0.988680,1.044519,1.033018,0.000305,1.090714,0.000025,1.067101,0.907702,0.908475,0.914842,1.008919,1.000668,1.007682
500,0.800000,0.300000,0.7,0.3,0.0,47,1.031588,1.021571,0.990290,1.044519,1.034685,0.000305,1.090714,0.000024,1.070550,0.907702,0.908142,0.913029,1.008919,1.002562,1.007958
500,0.800000,0.300000,0.7,0.3,0.0,48,1.031588,1.023220,0.991888,1.044519,1.036345,0.000305,1.090714,0.000023,1.073988,0.907702,0.907900,0.911235,1.008919,1.004567,1.008256
500,0.800000,0.300000,0.7,0.3,0.0,49,1.031588,1.024926,0.993542,1.044519,1.038063,0.000305,1.090714,0.000022,1.077553,0.907702,0.907753,0.909459,1.008919,1.006684,1.008577
500,0.800000,0.300000,0.7,0.3,0.0,50,1.031588,1.026730,0.995291,1.044519,1.039884,0.000305,1.090714,0.000020,1.081338,0.907702,0.907702,0.907702,1.008919,1.008919,1.008919
500,0.800000,0.500000,0.3,0.7,0.0,2,1.211659,1.167877,0.963866,1.226613,1.181938,0.000473,1.504106,0.000318,1.396660,0.901750,1.386825,1.551279,1.002301,1.389670,1.554461
500,0.800000,0.500000,0.3,0.7,0.0,3,1.211659,1.128320,0.931219,1.226613,1.141733,0.000473,1.504106,0.000198,1.303357,0.901750,1.285767,1.461372,1.002301,1.291054,1.467380
500,0.800000,0.500000,0.3,0.7,0.0,4,1.211659,1.098238,0.906392,1.226613,1.111258,0.000473,1.504106,0.000123,1.234771,0.901750,1.210645,1.391353,1.002301,1.218127,1.399952
500,0.800000,0.500000,0.3,0.7,0.0,5,1.211659,1.075599,0.887708,1.226613,1.088381,0.000473,1.504106,0.000070,1.184503,0.901750,1.154793,1.334092,1.002301,1.164328,1.345108
500,0.800000,0.500000,0.3,0.7,0.0,6,1.211659,1.058617,0.873692,1.226613,1.071263,0.000473,1.504106,0.000044,1.147560,0.901750,1.112829,1.286441,1.002301,1.124338,1.299747
500,0.800000,0.500000,0.3,0.7,0.0,7,1.211659,1.046126,0.863383,1.226613,1.058758,0.000473,1.504106,0.000027,1.120942,0.901750,1.080755,1.246079,1.002301,1.094196,1.261577
500,0.800000,0.500000,0.3,0.7,0.0,8,1.211659,1.036175,0.855170,1.226613,1.048704,0.000473,1.504106,0.000014,1.099766,0.901750,1.056013,1.211850,1.002301,1.071367,1.229471
500,0.800000,0.500000,0.3,0.7,0.0,9,1.211659,1.028761,0.849052,1.226613,1.041308,0.000473,1.504106,0.000006,1.084317,0.901750,1.036445,1.182296,1.002301,1.053703,1.201984
500,0.800000,0.500000,0.3,0.7,0.0,10,1.211659,1.023267,0.844518,1.226613,1.035820,0.000473,1.504106,0.000003,1.072921,0.901750,1.020795,1.156665,1.002301,1.039957,1.178379
500,0.800000,0.500000,0.3,0.7,0.0,11,1.211659,1.019142,0.841113,1.226613,1.031746,0.000473,1.504106,0.000002,1.064498,0.901750,1.008079,1.134361,1.002301,1.029150,1.158071
500,0.800000,0.500000,0.3,0.7,0.0,12,1.211659,1.016016,0.838533,1.226613,1.028600,0.000473,1.504106,0.000000,1.058017,0.901750,0.997552,1.114740,1.002301,1.020536,1.140424
500,0.800000,0.500000,0.3,0.7,0.0,13,1.211659,1.013628,0.836562,1.226613,1.026261,0.000473,1.504106,0.000000,1.053211,0.901750,0.988783,1.097526,1.002301,1.013687,1.125169
500,0.800000,0.500000,0.3,0.7,0.0,14,1.211659,1.011858,0.835101,1.226613,1.024499,0.000473,1.504106,0.000000,1.049599,0.901750,0.981268,1.082171,1.002301,1.008099,1.111761
500,0.800000,0.500000,0.3,0.7,0.0,15,1.211659,1.010655,0.834108,1.226613,1.023284,0.000473,1.504106,0.000000,1.047110,0.901750,0.974779,1.068543,1.002301,1.003543,1.100075
500,0.800000,0.500000,0.3,0.7,0.0,16,1.211659,1.009899,0.833485,1.226613,1.022570,0.000473,1.504106,0.000001,1.045650,0.901750,0.969091,1.056317,1.002301,0.999795,1.089785
500,0.800000,0.500000,0.3,0.7,0.0,17,1.211659,1.009511,0.833165,1.226613,1.022186,0.000473,1.504106,0.000000,1.044863,0.901750,0.964021,1.045244,1.002301,0.996670,1.080643
500,0.800000,0.500000,0.3,0.7,0.0,18,1.211659,1.009270,0.832966,1.226613,1.021969,0.000473,1.504106,0.000001,1.044421,0.901750,0.959458,1.035247,1.002301,0.994056,1.072578
500,0.800000,0.500000,0.3,0.7,0.0,19,1.211659,1.009240,0.832941,1.226613,1.021955,0.000473,1.504106,0.000001,1.044390,0.901750,0.955332,1.026182,1.002301,0.991885,1.065446
500,0.800000,0.500000,0.3,0.7,0.0,20,1.211659,1.009372,0.833049,1.226613,1.022105,0.000473,1.504106,0.000001,1.044697,0.901750,0.951506,1.017845,1.002301,0.990017,1.059041
500,0.800000,0.500000,0.3,0.7,0.0,21,1.211659,1.009577,0.833219,1.226613,1.022325,0.000473,1.504106,0.000001,1.045147,0.901750,0.947986,1.010219,1.002301,0.988461,1.053350
500,0.800000,0.500000,0.3,0.7,0.0,22,1.211659,1.010266,0.833788,1.226613,1.023010,0.000473,1.504106,0.000001,1.046549,0.901750,0.944700,1.003175,1.002301,0.987142,1.048244
500,0.800000,0.500000,0.3,0.7,0.0,23,1.211659,1.010687,0.834135,1.226613,1.023487,0.000473,1.504106,0.000001,1.047525,0.901750,0.941627,0.996673,1.002301,0.986040,1.043682
500,0.800000,0.500000,0.3,0.7,0.0,24,1.211659,1.011258,0.834606,1.226613,1.024062,0.000473,1.504106,0.000002,1.048701,0.901750,0.938714,0.990598,1.002301,0.985102,1.039550
500,0.800000,0.500000,0.3,0.7,0.0,25,1.211659,1.012209,0.835391,1.226613,1.025016,0.000473,1.504106,0.000002,1.050657,0.901750,0.935977,0.984965,1.002301,0.984344,1.035864
500,0.800000,0.500000,0.3,0.7,0.0,26,1.211659,1.012830,0.835904,1.226613,1.025654,0.000473,1.504106,0.000002,1.051965,0.901750,0.933376,0.979673,1.002301,0.983727,1.032522
500,0.800000,0.500000,0.3,0.7,0.0,27,1.211659,1.013871,0.836763,1.226613,1.026713,0.000473,1.504106,0.000002,1.054139,0.901750,0.930898,0.974692,1.002301,0.983237,1.029493
500,0.800000,0.500000,0.3,0.7,0.0,28,1.211659,1.014514,0.837293,1.226613,1.027376,0.000473,1.504106,0.000002,1.055500,0.901750,0.928542,0.970001,1.002301,0.982873,1.026759
500,0.800000,0.500000,0.3,0.7,0.0,29,1.211659,1.015738,0.838303,1.226613,1.028623,0.000473,1.504106,0.000001,1.058063,0.901750,0.926289,0.965552,1.002301,0.982618,1.024270
