"scenario_id","B_target","H_target","B_actual","H_actual","V_delta","k","Q_subset_mc","Q_bag_inf_mc","Q_bag_G_mc","R_bag_inf_mc","R_weight_exact_mc","R_weight_identity_gap","R_bag_inf_smallhet","R_bag_excess_smallhet","Q_bag_inf_smallhet_level","R_smallhet_abs_error","R_smallhet_rel_error","R_ratio_mc_to_smallhet","w_l2_mc","w_l2_smallhet","w_max_abs_mc","w_max_abs_smallhet","w_rmse_approx_error","w_max_approx_error","w_corr_with_approx"
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,20,1.15025878478342,1.06005056023542,1.06016332051611,5.05602354248236e-05,5.05602354248345e-05,-1.09301131513695e-17,2.61589325535795e-06,2.61589325535795e-06,1.06000261589326,4.79443421694656e-05,0.948261845828479,19.3280957933832,0.00424013695891293,0.000933790350374563,0.00162278931739685,0.000362637837008221,0.000580245462328353,0.00147844150818203,0.254645469315989
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,21,1.14303601075913,1.06003087970784,1.06013463612165,3.08797078387713e-05,3.08797078388856e-05,-1.14342671615753e-16,2.21714913354098e-06,2.21714913354098e-06,1.06000221714913,2.86625587052303e-05,0.92820044978673,13.9276638506737,0.00338453343204388,0.000859680005106741,0.00181278218277401,0.000333857056293283,0.000453255192616915,0.00147892512648073,0.330301828194631
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,22,1.13654234201377,1.06002812376535,1.06012376653816,2.81237653478872e-05,2.8123765347855e-05,3.22245214453426e-17,1.88325097539085e-06,1.88325097539085e-06,1.06000188325098,2.62405143724963e-05,0.93303702572912,14.933625796769,0.0031867193533964,0.000792306963954175,0.00144722473351364,0.000307692710188794,0.000433473341922595,0.00132622216843351,0.274861515058574
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,23,1.13061880586904,1.06002736731984,1.06011560661802,2.73673198365465e-05,2.73673198366101e-05,-6.3629114997743e-17,1.60217280668426e-06,1.60217280668426e-06,1.06000160217281,2.57651470298622e-05,0.941456714933966,17.0813783147299,0.00316435807070522,0.000730792448119223,0.00130581568556282,0.00028380352461513,0.00042384166903419,0.00113221783099609,0.33840844088209
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,24,1.12517664454617,1.06002114726592,1.06010259163752,2.11472659161771e-05,2.1147265916179e-05,-1.9312351197398e-18,1.36446283998609e-06,1.36446283998609e-06,1.06000136446284,1.9782803076191e-05,0.93547804972073,15.4986015715845,0.00286295451880003,0.000674404141937185,0.00150589366306792,0.000261905104505938,0.000378092203525766,0.00124398855856198,0.38938596694526
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,25,1.12009393457641,1.06001764404081,1.06009273940398,1.76440408092837e-05,1.7644040809267e-05,1.67678642238461e-17,1.16261922460353e-06,1.16261922460353e-06,1.06000116261922,1.64814215846802e-05,0.934106974860781,15.1761130694364,0.00251359812783746,0.000622526900249709,0.000892193005896491,0.000241758558005481,0.000347482010232365,0.00098692169851933,0.213616888923001
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,26,1.11554522965395,1.0600195674883,1.06008897456601,1.95674883001207e-05,1.95674883001543e-05,-3.36001029516836e-17,9.90634132206561e-07,9.90634132206561e-07,1.06000099063413,1.85768541679141e-05,0.949373464953065,19.7524874865109,0.00257859733731188,0.000574640215615116,0.000914008693272836,0.000223161745851213,0.000343314282995584,0.000826566823159446,0.366502186560449
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,27,1.11118922951741,1.06001726163497,1.06008122659482,1.72616349667365e-05,1.7261634966747e-05,-1.05167610731094e-17,8.43656474369368e-07,8.43656474369368e-07,1.06000084365647,1.64179784923671e-05,0.951125343804622,20.4605019829185,0.00248349761430523,0.000530300692805308,0.00108835096013404,0.000205942475338002,0.000339198556576783,0.000882408484796038,0.264311282714707
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,28,1.1072372333515,1.06001677589669,1.06007580146851,1.6775896692911e-05,1.67758966929064e-05,4.63835241916455e-18,7.17739419270548e-07,7.17739419270548e-07,1.06000071773942,1.60581572736405e-05,0.957216032477486,23.3732413777143,0.00244678459867119,0.000489128278767628,0.0011173748035888,0.000189953152718592,0.000338279275807174,0.000986186640118459,0.21071252043775
"joint_BH_m50_T240_B3_H1p05",3,1.05,3,1.04693768516818,0.046524145971218,29,1.10347800336669,1.06001680434188,1.06007113084066,1.68043418837804e-05,1.68043418838237e-05,-4.32223972324924e-17,6.09649319916954e-07,6.09649319916954e-07,1.06000060964932,1.61946925638635e-05,0.963720726218657,27.5639475593437,0.00245135926861536,0.000450795341560134,0.00122904869494072,0.000175066542003969,0.000350284585414827,0.00130490293241289,0.0350270895017624
